item_id,description,category,region_id,year,price
212717,APPLES-DESSERT-PER KG,fruit,UKD,2003,1.2878717287172012
212717,APPLES-DESSERT-PER KG,fruit,UKD,2004,1.3014367925
212717,APPLES-DESSERT-PER KG,fruit,UKD,2005,1.2498260967246377
212717,APPLES-DESSERT-PER KG,fruit,UKD,2006,1.28528125690625
212717,APPLES-DESSERT-PER KG,fruit,UKD,2007,1.3651076911076923
212717,APPLES-DESSERT-PER KG,fruit,UKD,2008,1.4988178917571884
212717,APPLES-DESSERT-PER KG,fruit,UKD,2009,1.5228253951746031
212717,APPLES-DESSERT-PER KG,fruit,UKD,2010,1.5970754674528302
212717,APPLES-DESSERT-PER KG,fruit,UKD,2011,1.6705899681415928
212717,APPLES-DESSERT-PER KG,fruit,UKD,2012,1.7467080767080747
212717,APPLES-DESSERT-PER KG,fruit,UKD,2013,1.9763087264429529
212717,APPLES-DESSERT-PER KG,fruit,UKD,2014,1.9600330105610562
212717,APPLES-DESSERT-PER KG,fruit,UKD,2015,1.9416612422801303
212717,APPLES-DESSERT-PER KG,fruit,UKD,2016,1.8878343974522294
212717,APPLES-DESSERT-PER KG,fruit,UKD,2017,1.95536424602649
212717,APPLES-DESSERT-PER KG,fruit,UKD,2018,2.0312784675831876
212717,APPLES-DESSERT-PER KG,fruit,UKD,2019,1.9027972065034964
212717,APPLES-DESSERT-PER KG,fruit,UKD,2020,1.9579166700833333
212717,APPLES-DESSERT-PER KG,fruit,UKD,2021,2.032448458762887
212717,APPLES-DESSERT-PER KG,fruit,UKD,2022,2.143778629770992
212717,APPLES-DESSERT-PER KG,fruit,UKD,2023,2.2400218764332607
212717,APPLES-DESSERT-PER KG,fruit,UKD,2024,2.3743693513513513
212717,APPLES-DESSERT-PER KG,fruit,UKE,2000,1.0516287952651515
212717,APPLES-DESSERT-PER KG,fruit,UKE,2001,1.075646272585034
212717,APPLES-DESSERT-PER KG,fruit,UKE,2002,1.1686941674570446
212717,APPLES-DESSERT-PER KG,fruit,UKE,2003,1.1842545528363637
212717,APPLES-DESSERT-PER KG,fruit,UKE,2004,1.2323790418548388
212717,APPLES-DESSERT-PER KG,fruit,UKE,2005,1.2472222272222222
212717,APPLES-DESSERT-PER KG,fruit,UKE,2006,1.32279999656
212717,APPLES-DESSERT-PER KG,fruit,UKE,2007,1.4382470053784862
212717,APPLES-DESSERT-PER KG,fruit,UKE,2008,1.5318987347679325
212717,APPLES-DESSERT-PER KG,fruit,UKE,2009,1.6573061225306123
212717,APPLES-DESSERT-PER KG,fruit,UKE,2010,1.726212117878788
212717,APPLES-DESSERT-PER KG,fruit,UKE,2011,1.7015209065779469
212717,APPLES-DESSERT-PER KG,fruit,UKE,2012,1.7741596575630252
212717,APPLES-DESSERT-PER KG,fruit,UKE,2013,1.963379009634703
212717,APPLES-DESSERT-PER KG,fruit,UKE,2014,1.93740742
212717,APPLES-DESSERT-PER KG,fruit,UKE,2015,1.8767123287671232
212717,APPLES-DESSERT-PER KG,fruit,UKE,2016,1.8617258797461929
212717,APPLES-DESSERT-PER KG,fruit,UKE,2017,1.926461538974359
212717,APPLES-DESSERT-PER KG,fruit,UKE,2018,2.138592823952096
212717,APPLES-DESSERT-PER KG,fruit,UKE,2019,2.120382387617647
212717,APPLES-DESSERT-PER KG,fruit,UKE,2020,2.1293401248730968
212717,APPLES-DESSERT-PER KG,fruit,UKE,2021,2.144025443177966
212717,APPLES-DESSERT-PER KG,fruit,UKE,2022,2.0861424531157273
212717,APPLES-DESSERT-PER KG,fruit,UKE,2023,2.3070278675851394
212717,APPLES-DESSERT-PER KG,fruit,UKE,2024,2.3162999995
212717,APPLES-DESSERT-PER KG,fruit,UKF,2000,1.0683127662551442
212717,APPLES-DESSERT-PER KG,fruit,UKF,2001,1.1070682924096384
212717,APPLES-DESSERT-PER KG,fruit,UKF,2002,1.1983200090400001
212717,APPLES-DESSERT-PER KG,fruit,UKF,2003,1.2753333512083331
212717,APPLES-DESSERT-PER KG,fruit,UKF,2004,1.3654418669302326
212717,APPLES-DESSERT-PER KG,fruit,UKF,2005,1.287615080920502
212717,APPLES-DESSERT-PER KG,fruit,UKF,2006,1.343459923248945
212717,APPLES-DESSERT-PER KG,fruit,UKF,2007,1.3896170254468085
212717,APPLES-DESSERT-PER KG,fruit,UKF,2008,1.513217397478261
212717,APPLES-DESSERT-PER KG,fruit,UKF,2009,1.5455603530603448
212717,APPLES-DESSERT-PER KG,fruit,UKF,2010,1.6873305127118643
212717,APPLES-DESSERT-PER KG,fruit,UKF,2011,1.750291665125
212717,APPLES-DESSERT-PER KG,fruit,UKF,2012,1.7638073375229357
212717,APPLES-DESSERT-PER KG,fruit,UKF,2013,1.9545946031531531
212717,APPLES-DESSERT-PER KG,fruit,UKF,2014,1.8723744347488585
212717,APPLES-DESSERT-PER KG,fruit,UKF,2015,1.8580751271830986
212717,APPLES-DESSERT-PER KG,fruit,UKF,2016,1.853675672972973
212717,APPLES-DESSERT-PER KG,fruit,UKF,2017,2.0369680829787233
212717,APPLES-DESSERT-PER KG,fruit,UKF,2018,2.0733746138699694
212717,APPLES-DESSERT-PER KG,fruit,UKF,2019,2.0178419510638297
212717,APPLES-DESSERT-PER KG,fruit,UKF,2020,2.016083663574144
212717,APPLES-DESSERT-PER KG,fruit,UKF,2021,2.0734875480427046
212717,APPLES-DESSERT-PER KG,fruit,UKF,2022,2.1400000019607845
212717,APPLES-DESSERT-PER KG,fruit,UKF,2023,2.042472747527273
212717,APPLES-DESSERT-PER KG,fruit,UKF,2024,2.2784895904166667
212717,APPLES-DESSERT-PER KG,fruit,UKG,2000,1.0173986542905404
212717,APPLES-DESSERT-PER KG,fruit,UKG,2001,1.1550783809717868
212717,APPLES-DESSERT-PER KG,fruit,UKG,2002,1.2190476234693877
212717,APPLES-DESSERT-PER KG,fruit,UKG,2003,1.2371428653214287
212717,APPLES-DESSERT-PER KG,fruit,UKG,2004,1.2668835713356164
212717,APPLES-DESSERT-PER KG,fruit,UKG,2005,1.1994853052573529
212717,APPLES-DESSERT-PER KG,fruit,UKG,2006,1.2520849436679538
212717,APPLES-DESSERT-PER KG,fruit,UKG,2007,1.3742084885714285
212717,APPLES-DESSERT-PER KG,fruit,UKG,2008,1.4859274210080644
212717,APPLES-DESSERT-PER KG,fruit,UKG,2009,1.546775521877551
212717,APPLES-DESSERT-PER KG,fruit,UKG,2010,1.639512205
212717,APPLES-DESSERT-PER KG,fruit,UKG,2011,1.7038495654867256
212717,APPLES-DESSERT-PER KG,fruit,UKG,2012,1.7460434865217391
212717,APPLES-DESSERT-PER KG,fruit,UKG,2013,1.9802283289497715
212717,APPLES-DESSERT-PER KG,fruit,UKG,2014,1.9491747816504854
212717,APPLES-DESSERT-PER KG,fruit,UKG,2015,1.9379473757894738
212717,APPLES-DESSERT-PER KG,fruit,UKG,2016,1.9352763768844221
212717,APPLES-DESSERT-PER KG,fruit,UKG,2017,2.079142868
212717,APPLES-DESSERT-PER KG,fruit,UKG,2018,2.1363783951351354
212717,APPLES-DESSERT-PER KG,fruit,UKG,2019,2.2029315397260274
212717,APPLES-DESSERT-PER KG,fruit,UKG,2020,2.0665909197272727
212717,APPLES-DESSERT-PER KG,fruit,UKG,2021,2.2669708007299274
212717,APPLES-DESSERT-PER KG,fruit,UKG,2022,2.3201302853420196
212717,APPLES-DESSERT-PER KG,fruit,UKG,2023,2.370568175
212717,APPLES-DESSERT-PER KG,fruit,UKG,2024,2.486065545355191
212717,APPLES-DESSERT-PER KG,fruit,UKH,2000,1.0949735565608465
212717,APPLES-DESSERT-PER KG,fruit,UKH,2001,1.2289160945104896
212717,APPLES-DESSERT-PER KG,fruit,UKH,2002,1.2824911155160144
212717,APPLES-DESSERT-PER KG,fruit,UKH,2003,1.365755410971223
212717,APPLES-DESSERT-PER KG,fruit,UKH,2004,1.3803180365371026
212717,APPLES-DESSERT-PER KG,fruit,UKH,2005,1.3554411944117648
212717,APPLES-DESSERT-PER KG,fruit,UKH,2006,1.4056573780079682
212717,APPLES-DESSERT-PER KG,fruit,UKH,2007,1.4914814788888888
212717,APPLES-DESSERT-PER KG,fruit,UKH,2008,1.6416014277935944
212717,APPLES-DESSERT-PER KG,fruit,UKH,2009,1.6786131462773723
212717,APPLES-DESSERT-PER KG,fruit,UKH,2010,1.8008695692753622
212717,APPLES-DESSERT-PER KG,fruit,UKH,2011,1.8590252588447655
212717,APPLES-DESSERT-PER KG,fruit,UKH,2012,1.8376245168582375
212717,APPLES-DESSERT-PER KG,fruit,UKH,2013,2.042719303070175
212717,APPLES-DESSERT-PER KG,fruit,UKH,2014,1.997161025
212717,APPLES-DESSERT-PER KG,fruit,UKH,2015,1.9910683905982907
212717,APPLES-DESSERT-PER KG,fruit,UKH,2016,2.0174770628440366
212717,APPLES-DESSERT-PER KG,fruit,UKH,2017,1.9883589784102564
212717,APPLES-DESSERT-PER KG,fruit,UKH,2018,2.1513165310644258
212717,APPLES-DESSERT-PER KG,fruit,UKH,2019,2.083487674660494
212717,APPLES-DESSERT-PER KG,fruit,UKH,2020,2.0879069953488374
212717,APPLES-DESSERT-PER KG,fruit,UKH,2021,2.154180071768489
212717,APPLES-DESSERT-PER KG,fruit,UKH,2022,2.1704177584856397
212717,APPLES-DESSERT-PER KG,fruit,UKH,2023,2.193606556557377
212717,APPLES-DESSERT-PER KG,fruit,UKH,2024,2.4717587778894474
212717,APPLES-DESSERT-PER KG,fruit,UKI,2000,1.1283076973076924
212717,APPLES-DESSERT-PER KG,fruit,UKI,2001,1.2096910238483147
212717,APPLES-DESSERT-PER KG,fruit,UKI,2002,1.2415089704347826
212717,APPLES-DESSERT-PER KG,fruit,UKI,2003,1.3363809707380951
212717,APPLES-DESSERT-PER KG,fruit,UKI,2004,1.415482248248731
212717,APPLES-DESSERT-PER KG,fruit,UKI,2005,1.4213105619373219
212717,APPLES-DESSERT-PER KG,fruit,UKI,2006,1.4500869762318842
212717,APPLES-DESSERT-PER KG,fruit,UKI,2007,1.505721797847769
212717,APPLES-DESSERT-PER KG,fruit,UKI,2008,1.6775346360110805
212717,APPLES-DESSERT-PER KG,fruit,UKI,2009,1.7827220707736389
212717,APPLES-DESSERT-PER KG,fruit,UKI,2010,1.773053901796407
212717,APPLES-DESSERT-PER KG,fruit,UKI,2011,1.8258456971810089
212717,APPLES-DESSERT-PER KG,fruit,UKI,2012,1.8244910213772454
212717,APPLES-DESSERT-PER KG,fruit,UKI,2013,2.0304858408906883
212717,APPLES-DESSERT-PER KG,fruit,UKI,2014,1.9842965897338403
212717,APPLES-DESSERT-PER KG,fruit,UKI,2015,1.9705263350877191
212717,APPLES-DESSERT-PER KG,fruit,UKI,2016,1.876431231598513
212717,APPLES-DESSERT-PER KG,fruit,UKI,2017,1.8501568599607845
212717,APPLES-DESSERT-PER KG,fruit,UKI,2018,2.0351282038461536
212717,APPLES-DESSERT-PER KG,fruit,UKI,2019,2.305213867209776
212717,APPLES-DESSERT-PER KG,fruit,UKI,2020,2.3036721401967215
212717,APPLES-DESSERT-PER KG,fruit,UKI,2021,2.406030925386598
212717,APPLES-DESSERT-PER KG,fruit,UKI,2022,2.667500006134454
212717,APPLES-DESSERT-PER KG,fruit,UKI,2023,2.569701831376147
212717,APPLES-DESSERT-PER KG,fruit,UKI,2024,2.3943612290748897
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2000,1.10297469
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2001,1.1993036846808511
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2002,1.2925451003607213
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2003,1.353032974967033
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2004,1.3654501289537715
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2005,1.3532211682451925
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2006,1.3802870905741627
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2007,1.4852969231116389
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2008,1.6291827026923078
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2009,1.661552640263158
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2010,1.796284995114504
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2011,1.8238524663114755
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2012,1.878602161827957
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2013,2.080326989373297
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2014,1.9955443184810129
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2015,1.981602220441989
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2016,1.9473912959627329
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2017,1.9631071442857144
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2018,2.030101414036511
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2019,1.98544118447479
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2020,2.2438378436216215
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2021,2.316995521098655
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2022,2.209863948956916
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2023,2.266390128251121
212717,APPLES-DESSERT-PER KG,fruit,UKJ,2024,2.257184103249098
212717,APPLES-DESSERT-PER KG,fruit,UKK,2000,1.034765631640625
212717,APPLES-DESSERT-PER KG,fruit,UKK,2001,1.1848529485661763
212717,APPLES-DESSERT-PER KG,fruit,UKK,2002,1.2704270531316726
212717,APPLES-DESSERT-PER KG,fruit,UKK,2003,1.309335669020979
212717,APPLES-DESSERT-PER KG,fruit,UKK,2004,1.2759712219784174
212717,APPLES-DESSERT-PER KG,fruit,UKK,2005,1.2471180544791667
212717,APPLES-DESSERT-PER KG,fruit,UKK,2006,1.3354137992413795
212717,APPLES-DESSERT-PER KG,fruit,UKK,2007,1.4689928061510793
212717,APPLES-DESSERT-PER KG,fruit,UKK,2008,1.58007168781362
212717,APPLES-DESSERT-PER KG,fruit,UKK,2009,1.6252029509225092
212717,APPLES-DESSERT-PER KG,fruit,UKK,2010,1.7775268842293908
212717,APPLES-DESSERT-PER KG,fruit,UKK,2011,1.823710934765625
212717,APPLES-DESSERT-PER KG,fruit,UKK,2012,1.8596311446311475
212717,APPLES-DESSERT-PER KG,fruit,UKK,2013,2.1276991132743364
212717,APPLES-DESSERT-PER KG,fruit,UKK,2014,2.0408333515873016
212717,APPLES-DESSERT-PER KG,fruit,UKK,2015,2.034016739790795
212717,APPLES-DESSERT-PER KG,fruit,UKK,2016,2.028629025080645
212717,APPLES-DESSERT-PER KG,fruit,UKK,2017,1.9377040862244899
212717,APPLES-DESSERT-PER KG,fruit,UKK,2018,2.139547748768844
212717,APPLES-DESSERT-PER KG,fruit,UKK,2019,2.210995168762136
212717,APPLES-DESSERT-PER KG,fruit,UKK,2020,2.124451621451613
212717,APPLES-DESSERT-PER KG,fruit,UKK,2021,2.2655063256329115
212717,APPLES-DESSERT-PER KG,fruit,UKK,2022,2.3826224602305475
212717,APPLES-DESSERT-PER KG,fruit,UKK,2023,2.330186318757764
212717,APPLES-DESSERT-PER KG,fruit,UKK,2024,2.1869230571428573
212717,APPLES-DESSERT-PER KG,fruit,UKL,2000,1.056250007142857
212717,APPLES-DESSERT-PER KG,fruit,UKL,2001,1.1176836298305084
212717,APPLES-DESSERT-PER KG,fruit,UKL,2002,1.2106349328571429
212717,APPLES-DESSERT-PER KG,fruit,UKL,2003,1.3092105358552633
212717,APPLES-DESSERT-PER KG,fruit,UKL,2004,1.309738573006536
212717,APPLES-DESSERT-PER KG,fruit,UKL,2005,1.234482762965517
212717,APPLES-DESSERT-PER KG,fruit,UKL,2006,1.2792805868345323
212717,APPLES-DESSERT-PER KG,fruit,UKL,2007,1.377569455
212717,APPLES-DESSERT-PER KG,fruit,UKL,2008,1.4923404411347518
212717,APPLES-DESSERT-PER KG,fruit,UKL,2009,1.5571223086330936
212717,APPLES-DESSERT-PER KG,fruit,UKL,2010,1.685890417808219
212717,APPLES-DESSERT-PER KG,fruit,UKL,2011,1.7127464830985915
212717,APPLES-DESSERT-PER KG,fruit,UKL,2012,1.7515172420689655
212717,APPLES-DESSERT-PER KG,fruit,UKL,2013,1.9098581573049644
212717,APPLES-DESSERT-PER KG,fruit,UKL,2014,1.9314685434265733
212717,APPLES-DESSERT-PER KG,fruit,UKL,2015,1.9387500243055555
212717,APPLES-DESSERT-PER KG,fruit,UKL,2016,1.985111131851852
212717,APPLES-DESSERT-PER KG,fruit,UKL,2017,2.03460939140625
212717,APPLES-DESSERT-PER KG,fruit,UKL,2018,2.0789447296482413
212717,APPLES-DESSERT-PER KG,fruit,UKL,2019,1.9693750175000002
212717,APPLES-DESSERT-PER KG,fruit,UKL,2020,2.0070588316911766
212717,APPLES-DESSERT-PER KG,fruit,UKL,2021,2.1371631439716317
212717,APPLES-DESSERT-PER KG,fruit,UKL,2022,2.2996815598726115
212717,APPLES-DESSERT-PER KG,fruit,UKL,2023,2.5309789874125874
212717,APPLES-DESSERT-PER KG,fruit,UKL,2024,2.5490832925
212717,APPLES-DESSERT-PER KG,fruit,UKM,2000,1.1395045183783783
212717,APPLES-DESSERT-PER KG,fruit,UKM,2001,1.249447021843318
212717,APPLES-DESSERT-PER KG,fruit,UKM,2002,1.3566666850877194
212717,APPLES-DESSERT-PER KG,fruit,UKM,2003,1.399090917751196
212717,APPLES-DESSERT-PER KG,fruit,UKM,2004,1.371858419557522
212717,APPLES-DESSERT-PER KG,fruit,UKM,2005,1.3172413939224137
212717,APPLES-DESSERT-PER KG,fruit,UKM,2006,1.3844800044
212717,APPLES-DESSERT-PER KG,fruit,UKM,2007,1.5076799984
212717,APPLES-DESSERT-PER KG,fruit,UKM,2008,1.5806113609170305
212717,APPLES-DESSERT-PER KG,fruit,UKM,2009,1.600611362882096
212717,APPLES-DESSERT-PER KG,fruit,UKM,2010,1.732638310723404
212717,APPLES-DESSERT-PER KG,fruit,UKM,2011,1.691973100986547
212717,APPLES-DESSERT-PER KG,fruit,UKM,2012,1.748121826395939
212717,APPLES-DESSERT-PER KG,fruit,UKM,2013,1.969485722857143
212717,APPLES-DESSERT-PER KG,fruit,UKM,2014,1.9603045873096445
212717,APPLES-DESSERT-PER KG,fruit,UKM,2015,2.0382266296059113
212717,APPLES-DESSERT-PER KG,fruit,UKM,2016,1.930552482320442
212717,APPLES-DESSERT-PER KG,fruit,UKM,2017,1.8419411647058823
212717,APPLES-DESSERT-PER KG,fruit,UKM,2018,1.993108964102564
212717,APPLES-DESSERT-PER KG,fruit,UKM,2019,1.825850750358209
212717,APPLES-DESSERT-PER KG,fruit,UKM,2020,1.8376954776131686
212717,APPLES-DESSERT-PER KG,fruit,UKM,2021,1.9852918273540856
212717,APPLES-DESSERT-PER KG,fruit,UKM,2022,2.021557638068536
212717,APPLES-DESSERT-PER KG,fruit,UKM,2023,2.015199998909091
212717,APPLES-DESSERT-PER KG,fruit,UKM,2024,2.1172847582781458
212717,APPLES-DESSERT-PER KG,fruit,UKN,2000,1.3825806574193549
212717,APPLES-DESSERT-PER KG,fruit,UKN,2001,1.4045762784745763
212717,APPLES-DESSERT-PER KG,fruit,UKN,2002,1.4228846219230769
212717,APPLES-DESSERT-PER KG,fruit,UKN,2003,1.5509523835714287
212717,APPLES-DESSERT-PER KG,fruit,UKN,2004,1.4458333520833333
212717,APPLES-DESSERT-PER KG,fruit,UKN,2005,1.3539285876785716
212717,APPLES-DESSERT-PER KG,fruit,UKN,2006,1.4050847369491526
212717,APPLES-DESSERT-PER KG,fruit,UKN,2007,1.4169642721428573
212717,APPLES-DESSERT-PER KG,fruit,UKN,2008,1.5133333298245615
212717,APPLES-DESSERT-PER KG,fruit,UKN,2009,1.5598039290196077
212717,APPLES-DESSERT-PER KG,fruit,UKN,2010,1.7183871032258065
212717,APPLES-DESSERT-PER KG,fruit,UKN,2011,1.7134848484848486
212717,APPLES-DESSERT-PER KG,fruit,UKN,2012,1.6926562484375
212717,APPLES-DESSERT-PER KG,fruit,UKN,2013,2.038599998
212717,APPLES-DESSERT-PER KG,fruit,UKN,2014,1.9478571476190478
212717,APPLES-DESSERT-PER KG,fruit,UKN,2015,1.8794339735849055
212717,APPLES-DESSERT-PER KG,fruit,UKN,2016,1.9577777761904762
212717,APPLES-DESSERT-PER KG,fruit,UKN,2017,1.9291666716666667
212717,APPLES-DESSERT-PER KG,fruit,UKN,2018,1.9956603801886792
212717,APPLES-DESSERT-PER KG,fruit,UKN,2019,1.9667088645569621
212717,APPLES-DESSERT-PER KG,fruit,UKN,2020,2.035200004
212717,APPLES-DESSERT-PER KG,fruit,UKN,2021,2.1532142864285713
212717,APPLES-DESSERT-PER KG,fruit,UKN,2022,2.295400002
212717,APPLES-DESSERT-PER KG,fruit,UKN,2023,2.335362327681159
212717,APPLES-DESSERT-PER KG,fruit,UKN,2024,2.2571874765625
212719,BANANAS-PER KG,fruit,UKC,2000,0.9443406647802197
212719,BANANAS-PER KG,fruit,UKC,2001,0.9926241274468086
212719,BANANAS-PER KG,fruit,UKC,2002,0.9325000163815789
212719,BANANAS-PER KG,fruit,UKC,2003,0.892330842330827
212719,BANANAS-PER KG,fruit,UKC,2004,0.8463414770731708
212719,BANANAS-PER KG,fruit,UKC,2005,0.8764925471641791
212719,BANANAS-PER KG,fruit,UKC,2006,0.9473571492142856
212719,BANANAS-PER KG,fruit,UKC,2007,0.9477372302189782
212719,BANANAS-PER KG,fruit,UKC,2008,0.9591472831782946
212719,BANANAS-PER KG,fruit,UKC,2009,1.0499290812765958
212719,BANANAS-PER KG,fruit,UKC,2010,1.054718320915493
212719,BANANAS-PER KG,fruit,UKC,2011,1.005864657669173
212719,BANANAS-PER KG,fruit,UKC,2012,0.9997761206716417
212719,BANANAS-PER KG,fruit,UKC,2013,1.018561155323741
212719,BANANAS-PER KG,fruit,UKC,2014,0.98666667625
212719,BANANAS-PER KG,fruit,UKC,2015,0.9532894826973685
212719,BANANAS-PER KG,fruit,UKC,2016,0.9418181840259741
212719,BANANAS-PER KG,fruit,UKC,2017,0.9821333361333334
212719,BANANAS-PER KG,fruit,UKC,2018,1.0403146754545456
212719,BANANAS-PER KG,fruit,UKC,2019,1.058478956472492
212719,BANANAS-PER KG,fruit,UKC,2020,1.0090547238308456
212719,BANANAS-PER KG,fruit,UKC,2021,1.1000904957918551
212719,BANANAS-PER KG,fruit,UKC,2022,1.1119217011743774
212719,BANANAS-PER KG,fruit,UKC,2023,1.2393454505818182
212719,BANANAS-PER KG,fruit,UKC,2024,1.2390425456382979
212719,BANANAS-PER KG,fruit,UKD,2000,0.931529058501529
212719,BANANAS-PER KG,fruit,UKD,2001,1.0462430948618784
212719,BANANAS-PER KG,fruit,UKD,2002,1.057178779217877
212719,BANANAS-PER KG,fruit,UKD,2003,0.9869411852647059
212719,BANANAS-PER KG,fruit,UKD,2004,0.9495428644571429
212719,BANANAS-PER KG,fruit,UKD,2005,1.0286046577906978
212719,BANANAS-PER KG,fruit,UKD,2006,0.9960895593731344
212719,BANANAS-PER KG,fruit,UKD,2007,0.9729729772972973
212719,BANANAS-PER KG,fruit,UKD,2008,1.0363943648450704
212719,BANANAS-PER KG,fruit,UKD,2009,1.1028333328333333
212719,BANANAS-PER KG,fruit,UKD,2010,1.1430769268376069
212719,BANANAS-PER KG,fruit,UKD,2011,1.0971662149318802
212719,BANANAS-PER KG,fruit,UKD,2012,1.0887912146978023
212719,BANANAS-PER KG,fruit,UKD,2013,1.056378837465181
212719,BANANAS-PER KG,fruit,UKD,2014,1.0518487499159663
212719,BANANAS-PER KG,fruit,UKD,2015,1.041024940969529
212719,BANANAS-PER KG,fruit,UKD,2016,0.9942257320997375
212719,BANANAS-PER KG,fruit,UKD,2017,1.0311021602150539
212719,BANANAS-PER KG,fruit,UKD,2018,1.0752743924085366
212719,BANANAS-PER KG,fruit,UKD,2019,1.0976144214563106
212719,BANANAS-PER KG,fruit,UKD,2020,1.055604651232558
212719,BANANAS-PER KG,fruit,UKD,2021,1.0331900555882354
212719,BANANAS-PER KG,fruit,UKD,2022,1.0960291864671532
212719,BANANAS-PER KG,fruit,UKD,2023,1.2982814775703704
212719,BANANAS-PER KG,fruit,UKD,2024,1.3331948747603832
212719,BANANAS-PER KG,fruit,UKE,2000,0.9178066989962825
212719,BANANAS-PER KG,fruit,UKE,2001,1.009459465777027
212719,BANANAS-PER KG,fruit,UKE,2002,0.9739726150000001
212719,BANANAS-PER KG,fruit,UKE,2003,0.904564473379791
212719,BANANAS-PER KG,fruit,UKE,2004,0.8747761340671643
212719,BANANAS-PER KG,fruit,UKE,2005,0.9910671990909091
212719,BANANAS-PER KG,fruit,UKE,2006,0.9709125482129277
212719,BANANAS-PER KG,fruit,UKE,2007,0.9519844374319066
212719,BANANAS-PER KG,fruit,UKE,2008,0.9987704849180329
212719,BANANAS-PER KG,fruit,UKE,2009,1.0568292689837397
212719,BANANAS-PER KG,fruit,UKE,2010,1.1084501966789668
212719,BANANAS-PER KG,fruit,UKE,2011,1.0523574211787072
212719,BANANAS-PER KG,fruit,UKE,2012,1.0064705998431371
212719,BANANAS-PER KG,fruit,UKE,2013,1.0140983783606556
212719,BANANAS-PER KG,fruit,UKE,2014,1.0137837974517374
212719,BANANAS-PER KG,fruit,UKE,2015,0.9752988185258964
212719,BANANAS-PER KG,fruit,UKE,2016,0.9232727471636364
212719,BANANAS-PER KG,fruit,UKE,2017,0.9595038376717557
212719,BANANAS-PER KG,fruit,UKE,2018,1.0501709338247862
212719,BANANAS-PER KG,fruit,UKE,2019,1.091963185582822
212719,BANANAS-PER KG,fruit,UKE,2020,1.0362619815654952
212719,BANANAS-PER KG,fruit,UKE,2021,0.9877538530769231
212719,BANANAS-PER KG,fruit,UKE,2022,1.0288486063539446
212719,BANANAS-PER KG,fruit,UKE,2023,1.2151820124625268
212719,BANANAS-PER KG,fruit,UKE,2024,1.2139183581224489
212719,BANANAS-PER KG,fruit,UKF,2000,0.9393061336326531
212719,BANANAS-PER KG,fruit,UKF,2001,1.0172314153305786
212719,BANANAS-PER KG,fruit,UKF,2002,0.9876446376859505
212719,BANANAS-PER KG,fruit,UKF,2003,0.952936172468085
212719,BANANAS-PER KG,fruit,UKF,2004,0.9218777349781659
212719,BANANAS-PER KG,fruit,UKF,2005,1.0168333392916666
212719,BANANAS-PER KG,fruit,UKF,2006,1.017327595775862
212719,BANANAS-PER KG,fruit,UKF,2007,0.9691358121810699
212719,BANANAS-PER KG,fruit,UKF,2008,1.0046721365573772
212719,BANANAS-PER KG,fruit,UKF,2009,1.039626556099585
212719,BANANAS-PER KG,fruit,UKF,2010,1.061680339385246
212719,BANANAS-PER KG,fruit,UKF,2011,1.0688655471008404
212719,BANANAS-PER KG,fruit,UKF,2012,1.0947598295196508
212719,BANANAS-PER KG,fruit,UKF,2013,1.0989545467727273
212719,BANANAS-PER KG,fruit,UKF,2014,1.102118652584746
212719,BANANAS-PER KG,fruit,UKF,2015,1.0885714362337662
212719,BANANAS-PER KG,fruit,UKF,2016,1.0575000094491525
212719,BANANAS-PER KG,fruit,UKF,2017,1.103948509227468
212719,BANANAS-PER KG,fruit,UKF,2018,1.1374413180751173
212719,BANANAS-PER KG,fruit,UKF,2019,1.146412038773148
212719,BANANAS-PER KG,fruit,UKF,2020,1.0831683229042903
212719,BANANAS-PER KG,fruit,UKF,2021,1.072591565802817
212719,BANANAS-PER KG,fruit,UKF,2022,1.0776255735616438
212719,BANANAS-PER KG,fruit,UKF,2023,1.1931860463953488
212719,BANANAS-PER KG,fruit,UKF,2024,1.1650840240756302
212719,BANANAS-PER KG,fruit,UKG,2000,0.8971617211551156
212719,BANANAS-PER KG,fruit,UKG,2001,1.0149359003846155
