id_country,name,region,incomeLevel,year,female,male,gdp_pc_2010
HND,Honduras,LCN,LMC,2019,1485.594,1670.952,2447.61649282181
HND,Honduras,LCN,LMC,2020,1234.232,1356.99,2189.43168668222
HND,Honduras,LCN,LMC,2021,5351.248,3412.77,2423.76634916911
HND,Honduras,LCN,LMC,2022,2125.991,2411.897,2482.22384904714
HRV,Croatia,ECS,HIC,2011,15187.154,18442.741,11995.1325319122
HRV,Croatia,ECS,HIC,2012,20926.296,19698.08,11780.5330067439
HRV,Croatia,ECS,HIC,2013,14633.687,19838.306,11839.2458156921
HRV,Croatia,ECS,HIC,2014,15718.386,19755.897,11863.8584044911
HRV,Croatia,ECS,HIC,2015,23914.215,35915.876,12285.3032582105
HRV,Croatia,ECS,HIC,2016,25502.968,33668.018,12849.34640034
HRV,Croatia,ECS,HIC,2017,29347.279,28363.21,13485.8816667037
HRV,Croatia,ECS,HIC,2018,30156.49,28273.449,14060.7189510749
HRV,Croatia,ECS,HIC,2019,34035.93,36654.673,14641.2298817935
HRV,Croatia,ECS,HIC,2020,30812.956,35916.22,13544.9715102628
HRV,Croatia,ECS,HIC,2021,26969.04,36863.65,15394.4707328085
HRV,Croatia,ECS,HIC,2022,33337.912,42332.99,16616.3915356348
HUN,Hungary,ECS,HIC,2011,1239.764,1562.314,11551.4989289342
HUN,Hungary,ECS,HIC,2012,1517.333,1777.099,11466.1419094704
HUN,Hungary,ECS,HIC,2013,1357.762,1885.283,11705.0092523564
HUN,Hungary,ECS,HIC,2014,1522.84,1808.006,12233.299367172
HUN,Hungary,ECS,HIC,2015,2034.885,2160.623,12717.038597002
HUN,Hungary,ECS,HIC,2016,2278.623,2430.698,13035.3528590909
HUN,Hungary,ECS,HIC,2017,2299.799,2115.035,13628.4044885706
HUN,Hungary,ECS,HIC,2018,1949.954,2135.38,14377.4241602939
HUN,Hungary,ECS,HIC,2019,2039.329,2270.901,15083.5991718742
HUN,Hungary,ECS,HIC,2020,2582.874,3362.378,14437.8088480852
HUN,Hungary,ECS,HIC,2021,1714.021,1897.544,15521.3815852251
HUN,Hungary,ECS,HIC,2022,2360.114,3069.825,16343.0586949566
IDN,Indonesia,EAS,UMC,2017,1253.109,1479.284,3553.51999275326
IDN,Indonesia,EAS,UMC,2019,1157.832,1424.368,3850.90321753072
IDN,Indonesia,EAS,UMC,2020,1068.13,1360.981,3739.44906576846
IDN,Indonesia,EAS,UMC,2021,1081.434,1278.881,3850.68877267995
IDN,Indonesia,EAS,UMC,2022,1285.816,1319.509,4024.92074265014
IND,India,SAS,LMC,2022,2336.637,2142.637,2086.07688562779
IRL,Ireland,ECS,HIC,2011,4666.091,7058.016,47607.8852921203
IRL,Ireland,ECS,HIC,2012,6427.373,6632.196,47217.4433846332
IRL,Ireland,ECS,HIC,2013,5869.578,7289.153,47999.1237980737
IRL,Ireland,ECS,HIC,2014,5743.884,7283.573,52098.1049579337
IRL,Ireland,ECS,HIC,2015,5256.761,6586.758,64311.8234684057
IRL,Ireland,ECS,HIC,2016,5393.988,6979.09,64367.4069016353
IRL,Ireland,ECS,HIC,2017,5913.88,7727.971,70069.0995778991
IRL,Ireland,ECS,HIC,2018,6081.623,7277.33,74427.5520727589
IRL,Ireland,ECS,HIC,2019,4953.252,7416.472,77117.1897861686
IRL,Ireland,ECS,HIC,2020,4760.406,8377.794,81791.0934649925
IRL,Ireland,ECS,HIC,2021,6404.953,8161.415,94184.0378160321
IRL,Ireland,ECS,HIC,2022,6785.077,7558.129,99677.473101993
ISL,Iceland,ECS,HIC,2011,1978.829,3191.28,48933.5456614347
ISL,Iceland,ECS,HIC,2012,2514.067,3612.867,49191.574417162
ISL,Iceland,ECS,HIC,2013,2220.93,3437.358,50946.8162625339
ISL,Iceland,ECS,HIC,2014,5409.774,7028.709,51233.2440468041
ISL,Iceland,ECS,HIC,2015,5761.423,7555.013,52951.6815110898
ISL,Iceland,ECS,HIC,2016,5942.77,7669.301,55513.6423015865
ISL,Iceland,ECS,HIC,2017,3679.94,4947.648,56501.4576788793
ISL,Iceland,ECS,HIC,2018,4372.344,5445.091,57697.8044237427
ISL,Iceland,ECS,HIC,2019,5489.126,6508.253,57493.4195335925
ISR,Israel,MEA,HIC,2012,3341.786,4467.769,34542.8817579662
ISR,Israel,MEA,HIC,2013,3064.643,4087.697,35338.6242052342
ISR,Israel,MEA,HIC,2014,2954.79,3972.357,36013.6686508041
ISR,Israel,MEA,HIC,2015,3269.175,4351.873,36123.9907881129
ISR,Israel,MEA,HIC,2016,3092.203,4658.096,36969.741657336
ISR,Israel,MEA,HIC,2018,3832.44,5052.374,38599.1089040283
ISR,Israel,MEA,HIC,2021,4004.673,5494.336,40911.4355330311
ITA,Italy,ECS,HIC,2014,2579.654,3069.716,30091.3481539205
ITA,Italy,ECS,HIC,2015,2674.949,3012.059,30387.1293187854
ITA,Italy,ECS,HIC,2016,2854.477,3259.501,30815.0869082281
ITA,Italy,ECS,HIC,2017,2695.688,3213.815,31356.224035187
ITA,Italy,ECS,HIC,2018,2708.688,3216.724,31675.5758014951
ITA,Italy,ECS,HIC,2019,3025.145,3398.641,32180.4341021496
ITA,Italy,ECS,HIC,2020,3031.977,3467.233,29469.7989279182
ITA,Italy,ECS,HIC,2021,9765.733,10581.254,32267.7090970216
ITA,Italy,ECS,HIC,2022,9474.384,11658.008,33840.3432155508
JAM,Jamaica,LCN,UMC,2011,913.709,1014.516,5063.19380143837
JAM,Jamaica,LCN,UMC,2012,1103.445,1294.467,5010.45967443592
JAM,Jamaica,LCN,UMC,2013,1192.28,1720.111,5016.0313458778
JAM,Jamaica,LCN,UMC,2014,1429.869,1592.223,5032.44263080999
JOR,Jordan,MEA,LMC,2016,2827.552,4024.457,3933.14704611068
JOR,Jordan,MEA,LMC,2017,1516.406,2071.867,3940.70199181145
JOR,Jordan,MEA,LMC,2018,1438.728,1680.905,3928.77026821205
JOR,Jordan,MEA,LMC,2019,1451.524,1609.581,3919.06426916073
JOR,Jordan,MEA,LMC,2020,1454.615,1554.433,3806.87949354914
JOR,Jordan,MEA,LMC,2021,1435.174,1876.929,3874.32707806481
JOR,Jordan,MEA,LMC,2022,1718.983,2890.504,3909.80226400152
KAZ,Kazakhstan,ECS,UMC,2015,2142.433,3340.52,10196.1226255982
KAZ,Kazakhstan,ECS,UMC,2016,2196.025,3441.095,10151.423313302
KAZ,Kazakhstan,ECS,UMC,2017,1843.167,2781.386,10404.2718646317
KEN,Kenya,SSF,LMC,2019,1148.519,1446.719,1645.70961777862
KHM,Cambodia,EAS,LMC,2011,209.826,354.637,1221.38839852454
KHM,Cambodia,EAS,LMC,2012,558.504,358.526,1295.25271477893
KHM,Cambodia,EAS,LMC,2013,236.424,251.682,1376.29557595926
KHM,Cambodia,EAS,LMC,2014,326.88,392.771,1464.53115866927
KHM,Cambodia,EAS,LMC,2015,579.699,397.183,1547.32010444393
KHM,Cambodia,EAS,LMC,2016,846.636,651.412,1645.46671578126
KHM,Cambodia,EAS,LMC,2019,753.71,890.288,2008.32094006706
KHM,Cambodia,EAS,LMC,2020,823.97,1161.162,1908.63427518336
KHM,Cambodia,EAS,LMC,2021,891.995,1226.296,1938.76436741728
KIR,Kiribati,EAS,LMC,2019,669.617,702.302,1835.21962590991
KOR,"Korea, Rep.",EAS,HIC,2011,4883.657,6542.61,26191.6442615421
KOR,"Korea, Rep.",EAS,HIC,2012,4862.648,6683.546,26680.2754448705
KOR,"Korea, Rep.",EAS,HIC,2013,4699.226,6731.324,27399.6159477521
KOR,"Korea, Rep.",EAS,HIC,2014,5597.339,7482.218,28100.0102759544
KOR,"Korea, Rep.",EAS,HIC,2015,6211.444,8515.336,28737.4391706499
KOR,"Korea, Rep.",EAS,HIC,2016,7061.209,8866.578,29467.124342556
KOR,"Korea, Rep.",EAS,HIC,2017,6330.17,8655.601,30312.8888500809
KOR,"Korea, Rep.",EAS,HIC,2018,7380.96,9249.661,31059.2668087927
KOR,"Korea, Rep.",EAS,HIC,2019,8153.662,10176.836,31645.9498343307
KOR,"Korea, Rep.",EAS,HIC,2020,8642.49,10928.694,31378.1579340648
KOR,"Korea, Rep.",EAS,HIC,2021,8857.648,11634.674,32771.0724243229
KOR,"Korea, Rep.",EAS,HIC,2022,10098.77,13140.582,33690.3788793046
LAO,Lao PDR,EAS,LMC,2017,682.413,676.582,2351.57441747595
LAO,Lao PDR,EAS,LMC,2022,642.637,791.607,2589.05015191628
LBN,Lebanon,MEA,LMC,2019,3033.83,3700.915,8064.04873416236
LBR,Liberia,SSF,LIC,2017,,6335.946,671.260899835355
LKA,Sri Lanka,SAS,LMC,2012,624.374,741.648,3486.86498954517
LKA,Sri Lanka,SAS,LMC,2013,862.024,926.625,3731.15570563116
LKA,Sri Lanka,SAS,LMC,2014,888.295,1007.734,3932.2601057325
LKA,Sri Lanka,SAS,LMC,2015,1106.825,1218.534,4060.13139670248
LKA,Sri Lanka,SAS,LMC,2016,1064.385,1370.448,4217.25021944232
LKA,Sri Lanka,SAS,LMC,2017,1164.868,1320.497,4440.51155042957
LKA,Sri Lanka,SAS,LMC,2018,1114.768,1308.979,4495.71046284418
LKA,Sri Lanka,SAS,LMC,2019,1166.682,1477.79,4458.43442725849
LKA,Sri Lanka,SAS,LMC,2020,879.539,1328.121,4229.74962899734
LKA,Sri Lanka,SAS,LMC,2021,1466.499,1481.824,4360.56656284016
LKA,Sri Lanka,SAS,LMC,2022,1067.047,1227.503,4035.65116324423
LSO,Lesotho,SSF,LMC,2019,1745.518,1254.507,1040.99351014117
LTU,Lithuania,ECS,HIC,2011,3731.803,3696.356,11836.7199700848
LTU,Lithuania,ECS,HIC,2012,4844.558,4932.644,12522.3408614335
LTU,Lithuania,ECS,HIC,2013,4375.86,5329.395,13161.6342669635
LTU,Lithuania,ECS,HIC,2014,4779.043,5396.402,13776.1052981213
LTU,Lithuania,ECS,HIC,2015,3401.763,3164.271,14300.2553666736
LTU,Lithuania,ECS,HIC,2016,3352.962,3311.423,14870.1049461514
LTU,Lithuania,ECS,HIC,2017,3260.771,4013.332,15775.00059445
LTU,Lithuania,ECS,HIC,2018,3581.157,4543.44,16709.5561779447
LTU,Lithuania,ECS,HIC,2019,3393.136,4202.616,17537.4819556631
LTU,Lithuania,ECS,HIC,2020,4045.976,4747.1,17540.2948595021
LTU,Lithuania,ECS,HIC,2021,4494.902,4892.193,18619.7026827218
LTU,Lithuania,ECS,HIC,2022,4754.434,5051.674,18884.5148575051
LUX,Luxembourg,ECS,HIC,2011,7324.202,10929.603,105290.249048827
LUX,Luxembourg,ECS,HIC,2012,6996.79,11442.918,104487.744238704
LUX,Luxembourg,ECS,HIC,2013,7546.846,11455.574,105338.956059283
LUX,Luxembourg,ECS,HIC,2014,7126.936,9487.22,105583.937014123
LUX,Luxembourg,ECS,HIC,2015,6823.621,9496.055,105462.012584423
LUX,Luxembourg,ECS,HIC,2016,7541.671,10332.03,108351.452158933
LUX,Luxembourg,ECS,HIC,2017,8734.917,11532.854,107142.127556443
LUX,Luxembourg,ECS,HIC,2018,,7987.008,106376.783565763
LUX,Luxembourg,ECS,HIC,2019,9444.978,12642.972,107350.626687276
LUX,Luxembourg,ECS,HIC,2020,8771.23,12938.95,104616.03467801
LUX,Luxembourg,ECS,HIC,2021,7613.056,12810.454,110425.88843286
LUX,Luxembourg,ECS,HIC,2022,10730.311,14145.434,109714.924316129
LVA,Latvia,ECS,HIC,2011,713.477,925.989,11018.5153747356
LVA,Latvia,ECS,HIC,2012,908.671,1205.97,11971.0108776675
LVA,Latvia,ECS,HIC,2013,916.989,1229.943,12353.5388527084
LVA,Latvia,ECS,HIC,2014,2479.067,3137.345,12731.6774205863
LVA,Latvia,ECS,HIC,2015,2964.577,3360.058,13321.9753140616
LVA,Latvia,ECS,HIC,2016,2860.352,4032.208,13787.3367216588
LVA,Latvia,ECS,HIC,2017,3225.825,3712.796,14382.8613400359
LVA,Latvia,ECS,HIC,2018,3502.251,4686.48,15120.0696016293
LVA,Latvia,ECS,HIC,2019,3493.358,5562.583,15328.3861531528
LVA,Latvia,ECS,HIC,2020,4260.17,5140.802,14900.7294732334
LVA,Latvia,ECS,HIC,2021,5224.831,5397.796,16070.8728743971
LVA,Latvia,ECS,HIC,2022,4511.197,5813.862,16406.6490572974
MDA,Moldova,ECS,UMC,2011,522.543,600.078,2402.94446306051
MDA,Moldova,ECS,UMC,2012,573.662,630.518,2389.08666147529
MDA,Moldova,ECS,UMC,2013,562.257,585.74,2605.85029986142
MDA,Moldova,ECS,UMC,2014,536.662,659.17,2737.80185056647
MDA,Moldova,ECS,UMC,2015,533.576,668.934,2749.55137054338
MDA,Moldova,ECS,UMC,2016,605.646,696.619,2910.95486872376
MDA,Moldova,ECS,UMC,2017,617.318,699.904,3085.33305844263
MDA,Moldova,ECS,UMC,2018,694.076,796.901,3267.9961042872
MDA,Moldova,ECS,UMC,2019,883.363,1019.542,3438.67732670712
MDA,Moldova,ECS,UMC,2020,1047.123,1121.69,3188.91691602699
MDA,Moldova,ECS,UMC,2021,1088.553,1230.172,3688.16729442144
MDA,Moldova,ECS,UMC,2022,993.412,1236.409,3596.22420493094
MDG,Madagascar,SSF,LIC,2015,704.889,391.974,445.320069480568
MDV,Maldives,SAS,UMC,2016,1601.343,2004.665,9927.42327472035
MDV,Maldives,SAS,UMC,2019,2016.43,1945.144,11263.1928054734
MEX,Mexico,LCN,UMC,2013,1289.236,1445.819,9738.71059803658
MEX,Mexico,LCN,UMC,2014,1278.19,1430.123,9862.48125444199
MEX,Mexico,LCN,UMC,2015,1359.732,1515.914,10021.2386118827
MEX,Mexico,LCN,UMC,2016,1353.481,1606.214,10100.5021214015
MEX,Mexico,LCN,UMC,2017,1302.092,1503.017,10193.7727193457
MEX,Mexico,LCN,UMC,2018,1274.529,1487.161,10296.8690937052
MEX,Mexico,LCN,UMC,2019,1200.649,1473.645,10159.4448355881
MEX,Mexico,LCN,UMC,2020,1371.119,1516.593,9234.64362485294
MEX,Mexico,LCN,UMC,2021,1334.81,1682.798,9728.05680032556
MEX,Mexico,LCN,UMC,2022,1463.127,1706.929,10011.2545383826
MHL,Marshall Islands,EAS,UMC,2019,2027.327,1302.946,5162.81500670348
MKD,North Macedonia,ECS,UMC,2014,2406.891,2728.499,5053.75001236367
MLI,Mali,SSF,LIC,2013,,282.646,660.173389348304
MLI,Mali,SSF,LIC,2014,,1173.824,684.949913127196
MLI,Mali,SSF,LIC,2015,,637.371,704.821646439506
MLI,Mali,SSF,LIC,2016,,1159.435,722.812021596039
MLI,Mali,SSF,LIC,2017,768.478,720.788,737.275674738634
MLI,Mali,SSF,LIC,2018,,1438.954,748.506920372791
MLI,Mali,SSF,LIC,2020,,1463.987,729.061137632465
MLI,Mali,SSF,LIC,2022,1276.251,1277.843,731.640024202997
MLT,Malta,MEA,HIC,2011,3603.564,4583.565,20867.8390565654
MLT,Malta,MEA,HIC,2012,3441.076,4419.904,21529.4927880365
MLT,Malta,MEA,HIC,2013,3682.786,4674.389,22565.0085794121
MLT,Malta,MEA,HIC,2014,3646.65,5222.673,23806.8319393667
MLT,Malta,MEA,HIC,2015,4126.382,5387.565,25481.8977555627
MLT,Malta,MEA,HIC,2016,4276.852,5663.79,25920.9076621619
MLT,Malta,MEA,HIC,2017,4100.387,5973.382,28492.3072831419
MLT,Malta,MEA,HIC,2018,4325.154,6068.997,29492.5863910946
MLT,Malta,MEA,HIC,2019,4550.981,6163.699,29513.8670529001
MLT,Malta,MEA,HIC,2020,4609.29,6606.941,27865.3293176048
MLT,Malta,MEA,HIC,2021,5087.328,6529.571,31420.7339514472
MMR,Myanmar,EAS,LMC,2015,887.609,742.728,1166.73305546288
MMR,Myanmar,EAS,LMC,2017,885.015,947.643,1290.56409025621
MMR,Myanmar,EAS,LMC,2018,859.071,888.059,1361.56831264048
MMR,Myanmar,EAS,LMC,2019,931.74,863.17,1440.98988236657
MMR,Myanmar,EAS,LMC,2020,943.599,892.295,1301.31386350598
MNE,Montenegro,ECS,UMC,2014,3365.108,3597.342,6307.01856129174
MNG,Mongolia,EAS,UMC,2012,1274.387,1517.678,3318.16496597089
MNG,Mongolia,EAS,UMC,2013,911.901,1111.623,3628.90708069575
MNG,Mongolia,EAS,UMC,2014,929.247,1168.192,3830.35892049593
MNG,Mongolia,EAS,UMC,2015,903.121,1192.096,3838.92126989984
MNG,Mongolia,EAS,UMC,2016,913.788,1144.11,3817.91962716702
MNG,Mongolia,EAS,UMC,2017,909.132,1061.81,3956.2049437134
MNG,Mongolia,EAS,UMC,2018,863.765,1132.917,4183.85566447661
MNG,Mongolia,EAS,UMC,2019,975.732,1126.724,4337.8167085432
MNG,Mongolia,EAS,UMC,2020,1271.456,1171.466,4066.03410882791
MNG,Mongolia,EAS,UMC,2021,1160.283,1372.346,4063.53669849245
MNG,Mongolia,EAS,UMC,2022,1249.306,1345.346,4205.88554513551
MUS,Mauritius,SSF,UMC,2011,2668.055,3107.313,8324.78328337964
MUS,Mauritius,SSF,UMC,2012,2576.161,3372.653,8591.96715947096
MUS,Mauritius,SSF,UMC,2013,2451.243,3399.616,8859.2121832294
MUS,Mauritius,SSF,UMC,2014,2979.341,3320.523,9181.61575362564
MUS,Mauritius,SSF,UMC,2015,2718.832,3723.204,9507.87133656424
MUS,Mauritius,SSF,UMC,2016,2407.176,3519.639,9868.32716641952
MUS,Mauritius,SSF,UMC,2017,3393.868,4171.002,10247.6960577758
MUS,Mauritius,SSF,UMC,2018,2976.012,4036.714,10652.4836886859
MUS,Mauritius,SSF,UMC,2019,2784.137,3139.489,10956.9450226163
MUS,Mauritius,SSF,UMC,2021,3768.51,4205.953,9679.12123882353
MUS,Mauritius,SSF,UMC,2022,3659.594,4066.031,10570.4275259933
MWI,Malawi,SSF,LIC,2013,892.215,577.654,525.357645516578
MYS,Malaysia,EAS,UMC,2011,2528.439,3405.292,8400.32248683558
MYS,Malaysia,EAS,UMC,2012,2768.072,3760.362,8710.52671359902
MYS,Malaysia,EAS,UMC,2013,3079.206,3790.537,8964.80724896203
MYS,Malaysia,EAS,UMC,2014,3545.063,4350.99,9341.73055971278
MYS,Malaysia,EAS,UMC,2015,3320.296,4479.934,9648.6797937523
MYS,Malaysia,EAS,UMC,2016,3874.366,4395.651,9901.47960179812
MYS,Malaysia,EAS,UMC,2017,4021.124,5011.392,10293.7629205362
MYS,Malaysia,EAS,UMC,2018,4592.029,5682.452,10610.1950240479
MYS,Malaysia,EAS,UMC,2019,4954.578,5728.072,10902.9834855856
MYS,Malaysia,EAS,UMC,2020,3710.148,4319.6,10171.4657842762
NER,Niger,SSF,LIC,2022,,1684.577,566.797962983866
NGA,Nigeria,SSF,LMC,2019,224.276,453.246,2431.53528472982
NLD,Netherlands,ECS,HIC,2011,5015.352,7359.398,45239.7318784562
NLD,Netherlands,ECS,HIC,2012,5029.12,7425.515,44631.8744697382
NLD,Netherlands,ECS,HIC,2013,5840.936,7933.792,44487.0306140116
NLD,Netherlands,ECS,HIC,2014,5739.661,8672.494,45042.0669609307
NLD,Netherlands,ECS,HIC,2015,6150.705,9089.473,45793.8135434697
NLD,Netherlands,ECS,HIC,2016,6491.967,9404.029,46655.0363545163
NLD,Netherlands,ECS,HIC,2017,7331.18,9154.722,47670.1056982589
NLD,Netherlands,ECS,HIC,2018,6742.219,10725.379,48463.0299572209
NLD,Netherlands,ECS,HIC,2019,7922.688,10888.001,49254.0158758866
NLD,Netherlands,ECS,HIC,2020,7756.652,12055.426,47086.5803832096
NLD,Netherlands,ECS,HIC,2021,7756.507,12411.573,49780.8440433539
NLD,Netherlands,ECS,HIC,2022,9808.471,14037.233,51777.543168341
NOR,Norway,ECS,HIC,2011,2286.882,3438.798,72660.6754085214
NOR,Norway,ECS,HIC,2012,2914.912,4167.615,73661.6785918009
NOR,Norway,ECS,HIC,2013,3265.859,4362.184,73515.9144885958
NOR,Norway,ECS,HIC,2014,3414.173,4700.284,74180.323865677
NOR,Norway,ECS,HIC,2015,4630.636,6341.212,74809.9658049898
NOR,Norway,ECS,HIC,2016,4715.088,6118.409,75017.4944737055
NOR,Norway,ECS,HIC,2017,4571.312,5852.51,76247.4116556881
NOR,Norway,ECS,HIC,2018,4378.245,5648.483,76373.6241145297
NOR,Norway,ECS,HIC,2019,5152.613,6766.713,76712.2871258373
NOR,Norway,ECS,HIC,2020,5228.208,7210.803,75287.2059530897
NOR,Norway,ECS,HIC,2021,4557.435,6032.365,77812.7115682103
NOR,Norway,ECS,HIC,2022,6923.852,9072.244,79434.6256451575
NPL,Nepal,SAS,LMC,2017,966.718,1125.502,951.857298563641
PAK,Pakistan,SAS,LMC,2012,1269.265,1472.755,1275.48806898966
PAK,Pakistan,SAS,LMC,2013,1190.029,1318.667,1309.70080446386
PAK,Pakistan,SAS,LMC,2014,1202.462,1677.941,1343.30778121043
PAK,Pakistan,SAS,LMC,2015,1456.337,1596.125,1380.47020838317
PAK,Pakistan,SAS,LMC,2016,1430.792,1623.213,1452.18658269177
PAK,Pakistan,SAS,LMC,2017,1544.125,1767.062,1495.26187528032
PAK,Pakistan,SAS,LMC,2018,1478.716,1624.483,1561.68169819559
PAK,Pakistan,SAS,LMC,2019,1413.832,1730.329,1573.8330826937
PAK,Pakistan,SAS,LMC,2021,1417.565,1560.9,1595.02792175422
PAN,Panama,LCN,HIC,2011,2011.383,2095.858,11761.4988547604
PAN,Panama,LCN,HIC,2012,2456.907,2666.031,12668.2945474105
PAN,Panama,LCN,HIC,2013,2601.835,2910.954,13236.8306754449
PAN,Panama,LCN,HIC,2014,2293.212,2654.501,13611.5490809559
PAN,Panama,LCN,HIC,2015,2763.506,2983.788,14082.6548502728
PAN,Panama,LCN,HIC,2016,2644.036,3127.208,14474.1243636349
PAN,Panama,LCN,HIC,2017,3279.778,3198.01,15045.5456426827
PAN,Panama,LCN,HIC,2018,3313.74,3536.236,15375.6435074101
PAN,Panama,LCN,HIC,2019,2969.975,3390.187,15602.5420867199
PAN,Panama,LCN,HIC,2020,3106.752,3393.02,12647.082664124
PAN,Panama,LCN,HIC,2021,2890.5,3297.933,14552.9401574302
PAN,Panama,LCN,HIC,2022,1739.746,1298.645,15917.427539403
PER,Peru,LCN,UMC,2022,2561.492,3111.661,6661.66496902346
PHL,Philippines,EAS,LMC,2017,1339.556,1407.822,3247.45038795053
PHL,Philippines,EAS,LMC,2018,1336.79,1327.962,3410.93647986368
PHL,Philippines,EAS,LMC,2019,1504.077,1514.417,3575.88170930212
PHL,Philippines,EAS,LMC,2020,1527.096,1601.04,3198.6669001424
PHL,Philippines,EAS,LMC,2021,1403.384,1405.565,3350.97587601524
PHL,Philippines,EAS,LMC,2022,1691.628,1679.69,3577.70136587922
POL,Poland,ECS,HIC,2011,1592.215,1658.678,11370.313427173
POL,Poland,ECS,HIC,2012,1843.531,2166.443,11542.2353368014
POL,Poland,ECS,HIC,2013,1752.924,2076.169,11628.2286809525
POL,Poland,ECS,HIC,2014,1780.806,2234.147,12093.1622787394
POL,Poland,ECS,HIC,2015,2395.192,3328.246,12637.5220324406
POL,Poland,ECS,HIC,2016,2638.217,3696.102,13026.1858988718
POL,Poland,ECS,HIC,2017,2405.064,3187.219,13695.6452848724
POL,Poland,ECS,HIC,2018,2297.771,2953.322,14551.0850277089
POL,Poland,ECS,HIC,2019,2816.694,3746.022,15221.3090624454
POL,Poland,ECS,HIC,2020,2895.683,4008.346,14937.5960275482
POL,Poland,ECS,HIC,2021,2674.958,3448.521,16368.6239689025
POL,Poland,ECS,HIC,2022,3781.224,4731.507,17303.64494323
PRT,Portugal,ECS,HIC,2011,1765.029,2328.964,19389.6395563318
PRT,Portugal,ECS,HIC,2012,1764.593,2512.692,18679.7626580948
PRT,Portugal,ECS,HIC,2013,1861.838,2543.042,18597.721407072
PRT,Portugal,ECS,HIC,2014,1934.52,2455.65,18836.8967511808
PRT,Portugal,ECS,HIC,2015,1993.634,2374.367,19215.7813014347
PRT,Portugal,ECS,HIC,2016,1907.726,2287.813,19662.823085477
PRT,Portugal,ECS,HIC,2017,1911.808,2491.279,20364.1963711444
PRT,Portugal,ECS,HIC,2018,2085.739,2518.721,20997.7744915886
PRT,Portugal,ECS,HIC,2019,2184.99,2596.668,21569.1874470753
PRT,Portugal,ECS,HIC,2020,2332.485,2602.106,19778.7138255776
PRT,Portugal,ECS,HIC,2021,2307.484,2757.696,20747.6990979031
PRT,Portugal,ECS,HIC,2022,2586.728,3060.249,22042.86817027
PRY,Paraguay,LCN,UMC,2011,1411.904,1488.28,5342.19015717376
PRY,Paraguay,LCN,UMC,2012,1443.587,1723.616,5230.26244858764
PRY,Paraguay,LCN,UMC,2013,1835.066,2312.224,5583.12274473463
PRY,Paraguay,LCN,UMC,2014,1668.968,2172.585,5794.47644401603
PRY,Paraguay,LCN,UMC,2015,1847.977,2093.122,5879.33792308671
PRY,Paraguay,LCN,UMC,2016,1871.442,2297.119,6041.95879367268
PRY,Paraguay,LCN,UMC,2017,1976.013,2508.747,6243.13363139058
PRY,Paraguay,LCN,UMC,2018,1857.154,2325.473,6354.2392005297
PRY,Paraguay,LCN,UMC,2019,1768.617,2298.172,6243.53620897773
PRY,Paraguay,LCN,UMC,2021,2031.619,2104.314,6278.11006663828
PRY,Paraguay,LCN,UMC,2022,1824.441,2188.633,6218.19790694079
QAT,Qatar,MEA,HIC,2011,8176.487,10106.558,81608.5716870182
QAT,Qatar,MEA,HIC,2012,8028.444,9566.848,80621.8607158041
QAT,Qatar,MEA,HIC,2014,9119.553,11844.968,71756.0649338302
QAT,Qatar,MEA,HIC,2022,12700.734,15686.752,64315.6263669902
ROU,Romania,ECS,HIC,2011,833.914,707.54,8044.57194920892
ROU,Romania,ECS,HIC,2012,772.287,814.763,8234.28553425194
ROU,Romania,ECS,HIC,2013,691.086,670.613,8287.95844089676
ROU,Romania,ECS,HIC,2014,761.086,693.083,8661.47397274241
ROU,Romania,ECS,HIC,2015,1017.632,1179.832,8977.01748158196
ROU,Romania,ECS,HIC,2016,1385.083,1441.702,9286.87678236598
ROU,Romania,ECS,HIC,2017,1437.139,1383.708,10106.2269557253
ROU,Romania,ECS,HIC,2018,1617.084,1620.594,10788.015091463
ROU,Romania,ECS,HIC,2019,2910.932,2380.099,11270.4758020159
ROU,Romania,ECS,HIC,2020,2947.484,2427.338,10916.3126056493
ROU,Romania,ECS,HIC,2021,2492.332,2961.709,11607.9771173075
ROU,Romania,ECS,HIC,2022,3398.713,4185.746,12114.8715109948
RUS,Russian Federation,ECS,HIC,2015,1968.506,2798.449,9277.7138671875
RUS,Russian Federation,ECS,HIC,2017,2317.215,3415.941,9418.9140625
RUS,Russian Federation,ECS,HIC,2019,2661.272,3954.519,9882.0244140625
RUS,Russian Federation,ECS,HIC,2021,3516.914,5167.123,10206.9453125
RWA,Rwanda,SSF,LIC,2014,1688.685,824.565,690.610352732156
RWA,Rwanda,SSF,LIC,2017,1076.181,1411.599,771.069190383494
RWA,Rwanda,SSF,LIC,2021,808.366,859.291,896.267225355832
RWA,Rwanda,SSF,LIC,2022,673.08,698.591,948.379194381944
SDN,Sudan,SSF,LIC,2022,168.463,473.744,973.225280761719
SEN,Senegal,SSF,LMC,2019,,1265.768,1379.60875249861
SEN,Senegal,SSF,LMC,2022,1767.389,2240.514,1432.86013001798
SGP,Singapore,EAS,HIC,2011,6562.39,7663.75,50713.5326393594
SGP,Singapore,EAS,HIC,2012,6966.834,8333.263,51679.352717333
SGP,Singapore,EAS,HIC,2013,7357.65,8783.425,53298.9728558286
SGP,Singapore,EAS,HIC,2014,8223.023,9534.539,54681.9336458253
SGP,Singapore,EAS,HIC,2015,8468.511,9751.564,55645.6068614606
SGP,Singapore,EAS,HIC,2016,8181.215,8438.806,56899.485124515
